,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Total_Stops,Price,Duration_Hours,Duration_Min,Day_Of_Journey,Month_Of_Journey,Dep_hour,Dep_min,Arrival_hour,Arrival_min
220,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5911,2,45,12,4,10,0,12,45
221,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8372,10,15,12,6,9,0,19,15
222,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4995,1,25,18,3,7,10,8,35
223,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14323,9,15,9,5,10,0,19,15
224,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,22,55,9,6,5,30,4,25
225,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13591,28,50,6,6,14,25,19,15
226,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18799,37,25,3,3,5,25,18,50
227,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,27,4,23,30,2,20
228,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,1,30,21,5,5,45,7,15
229,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4995,1,30,27,5,10,20,11,50
230,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,14641,25,40,24,3,16,50,18,30
231,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4460,2,35,12,4,20,45,23,20
232,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10191,6,15,18,5,13,0,19,15
233,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13843,17,30,9,3,2,15,19,45
234,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6349,5,45,1,5,21,50,3,35
235,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4409,2,35,1,5,10,20,12,55
236,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,17024,25,30,6,3,18,15,19,45
237,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13727,13,55,18,5,7,5,21,0
238,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8855,2,55,15,3,18,25,21,20
239,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12524,10,15,24,6,8,45,19,0
240,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13555,8,40,18,3,11,40,20,20
241,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,5,30,6,6,6,30,12,0
242,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13587,12,0,9,6,9,0,21,0
243,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,15,12,6,9,45,12,0
244,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4842,2,15,18,3,7,5,9,20
245,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,24,4,23,30,2,20
246,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10577,9,10,9,6,19,15,4,25
247,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6979,10,25,15,5,10,35,21,0
248,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11982,2,20,27,6,17,45,20,5
249,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5264,4,30,6,6,8,45,13,15
250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8001,3,10,3,3,6,0,9,10
251,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10651,23,30,1,6,19,45,19,15
252,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,27,20,24,5,16,30,19,50
253,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6601,12,35,27,3,9,45,22,20
254,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6587,24,15,21,3,19,0,19,15
255,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3173,1,20,21,3,13,10,14,30
256,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5228,2,45,9,5,10,0,12,45
257,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5769,3,0,21,6,7,10,10,10
258,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,11,0,6,6,8,0,19,0
259,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,13,30,3,6,5,30,19,0
260,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3359,2,50,3,6,22,10,1,0
261,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6722,2,55,3,3,20,55,23,50
262,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4462,2,45,18,3,9,35,12,20
263,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6171,11,15,9,3,4,55,16,10
264,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12303,14,35,21,5,5,50,20,25
265,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7695,13,55,21,3,11,40,1,35
266,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5684,14,5,24,6,11,25,1,30
267,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8366,15,5,12,6,16,50,7,55
268,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19630,2,15,1,3,11,40,13,55
269,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,13502,15,0,6,3,14,5,5,5
270,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,12,55,1,5,21,10,10,5
271,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6513,9,0,12,6,7,10,16,10
272,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9929,12,15,1,6,7,0,19,15
273,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,18275,7,40,6,6,17,50,1,30
274,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4487,27,20,9,4,6,5,9,25
275,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2754,1,25,15,3,21,20,22,45
276,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2575,1,20,27,3,6,20,7,40
277,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,8224,5,30,12,6,15,55,21,25
278,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8991,11,45,9,3,20,30,8,15
279,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5000,3,15,24,6,5,35,8,50
280,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8529,24,55,12,6,18,55,19,50
281,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14042,27,20,3,3,6,5,9,25
282,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4030,2,55,24,5,11,10,14,5
283,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,17,5,6,6,18,55,12,0
284,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,40,6,5,21,25,0,5
285,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7308,8,0,27,5,17,30,1,30
286,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,3,0,12,5,16,55,19,55
287,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,27,35,24,6,9,0,12,35
288,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,7,30,27,5,20,55,4,25
289,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12778,22,55,12,3,17,25,16,20
290,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14871,8,35,3,3,4,45,13,20
291,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,8708,29,55,21,3,13,20,19,15
292,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,22,15,6,6,20,0,18,15
293,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4129,1,20,6,3,5,45,7,5
294,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,40,18,5,21,25,0,5
295,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,0,6,5,8,20,11,20
296,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7832,12,10,21,3,7,0,19,10
297,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3859,2,35,18,3,9,30,12,5
298,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9001,11,45,6,6,7,30,19,15
299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4878,2,35,9,5,17,0,19,35
300,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2754,1,30,3,5,2,35,4,5
301,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,40,27,6,7,0,9,40
302,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5216,2,35,12,5,10,20,12,55
303,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10368,22,55,6,6,5,30,4,25
304,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8146,14,40,9,3,6,40,21,20
305,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12242,15,25,27,3,13,0,4,25
306,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9134,7,15,15,3,8,0,15,15
307,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10939,20,10,6,6,13,15,9,25
308,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11753,20,45,6,6,10,55,7,40
309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4174,2,30,24,4,17,10,19,40
310,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,23,50,21,5,20,0,19,50
311,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,27,0,3,6,16,0,19,0
312,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9899,5,30,12,6,6,30,12,0
313,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14871,11,50,3,3,9,10,21,0
314,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7295,2,15,6,3,13,20,15,35
315,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13465,24,30,6,6,18,45,19,15
316,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,20,21,5,17,45,20,5
317,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7198,6,30,27,6,19,0,1,30
318,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,20,25,1,6,8,0,4,25
319,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4148,2,35,15,3,15,20,17,55
320,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,2,55,27,6,15,15,18,10
321,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,5,35,9,6,22,50,4,25
322,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3841,2,30,15,6,14,55,17,25
323,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11507,14,45,12,3,9,45,0,30
324,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14781,12,20,1,5,8,25,20,45
325,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,25,30,27,5,17,30,19,0
326,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,5,35,27,5,22,50,4,25
327,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15353,11,45,6,3,7,30,19,15
328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7303,2,55,24,3,18,25,21,20
329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,6197,5,40,24,3,15,5,20,45
330,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,8996,4,5,9,6,9,10,13,15
331,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6528,8,0,21,3,14,20,22,20
332,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4239,2,45,9,4,20,55,23,40
333,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4148,2,40,12,3,20,25,23,5
334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3971,2,55,24,5,21,10,0,5
335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,15,55,6,5,7,35,23,30
336,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,9483,23,10,9,4,13,25,12,35
337,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,18804,7,20,3,6,11,40,19,0
338,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5201,2,50,18,6,5,10,8,0
339,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,7,30,27,5,11,30,19,0
340,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,0,15,6,19,50,22,50
341,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6795,7,45,27,5,17,45,1,30
342,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10953,25,20,9,5,9,35,10,55
343,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,15965,10,25,24,6,15,5,1,30
344,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9968,30,20,9,4,12,55,19,15
345,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,6,6,22,15,0,50
346,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,9,0,27,5,10,0,19,0
347,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,11507,15,10,12,6,21,25,12,35
348,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11542,28,20,9,6,9,25,13,45
349,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7229,3,0,24,4,17,45,20,45
350,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4544,2,45,27,4,6,0,8,45
351,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6496,4,55,15,5,5,10,10,5
352,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,40,15,6,21,25,0,5
353,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,13439,22,10,1,3,11,5,9,15
354,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6540,10,10,27,3,18,15,4,25
355,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,50,1,6,23,30,2,20
356,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4437,4,20,18,3,16,15,20,35
357,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6151,11,0,21,3,20,10,7,10
358,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7754,3,0,21,6,17,45,20,45
359,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,22,35,24,6,14,0,12,35
360,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8016,3,5,9,6,18,55,22,0
361,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4781,2,40,24,3,6,55,9,35
362,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4668,2,50,27,6,11,30,14,20
363,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,14594,21,5,6,3,11,50,8,55
364,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14231,11,50,24,3,16,55,4,45
365,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8425,25,35,15,5,5,15,6,50
366,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9646,15,25,12,6,7,5,22,30
367,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7295,2,25,3,3,14,40,17,5
368,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5162,3,40,9,4,6,50,10,30
369,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6860,2,55,9,3,18,25,21,20
370,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6216,3,10,15,4,6,0,9,10
371,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5192,11,50,24,5,7,35,19,25
372,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,2,50,9,4,20,0,22,50
373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3919,2,50,3,4,9,30,12,20
374,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2754,1,30,3,6,19,5,20,35
375,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9315,11,30,9,5,7,30,19,0
376,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,11667,8,50,27,3,10,0,18,50
377,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,6224,20,15,12,6,8,25,4,40
378,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,13349,20,10,24,3,9,25,5,35
379,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,16,5,18,3,16,55,9,0
380,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15603,12,35,6,3,13,0,1,35
381,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,15129,17,5,9,5,19,30,12,35
382,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4823,3,0,9,4,16,55,19,55
383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8452,15,30,1,5,7,10,22,40
384,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,12524,11,30,6,6,7,30,19,0
385,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3384,2,20,27,3,17,45,20,5
386,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10262,23,45,1,6,19,15,19,0
387,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,1,30,18,6,13,15,14,45
388,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4804,2,35,18,5,22,15,0,50
389,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16079,24,45,27,5,18,15,19,0
390,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13292,21,35,1,6,21,25,19,0
391,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6751,5,30,9,5,7,55,13,25
392,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8669,12,15,15,5,7,0,19,15
393,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14871,8,5,3,3,17,30,1,35
394,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,5,0,21,5,14,0,19,0
395,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3919,2,50,6,6,9,30,12,20
396,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,36983,6,25,1,3,12,50,19,15
397,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3597,2,20,3,6,19,35,21,55
398,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10741,2,45,9,3,17,0,19,45
399,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,11432,12,45,6,6,16,50,5,35
400,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11087,15,50,12,3,18,55,10,45
401,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13292,27,0,3,6,9,35,12,35
402,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,10493,26,25,15,6,5,15,7,40
403,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7631,2,55,9,3,7,45,10,40
404,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,13381,24,50,6,6,6,50,7,40
405,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13731,8,40,6,6,20,0,4,40
406,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11911,25,45,21,5,5,55,7,40
407,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4591,2,50,18,4,23,30,2,20
408,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14848,6,15,3,6,13,0,19,15
409,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8266,10,30,12,6,8,45,19,15
410,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12392,26,0,18,5,17,15,19,15
411,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13044,17,5,12,6,18,55,12,0
412,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12898,21,20,21,5,7,5,4,25
413,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12242,5,35,21,3,22,50,4,25
414,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3943,2,50,18,5,10,10,13,0
415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,11105,25,50,24,3,20,20,22,10
416,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,14388,12,10,12,5,21,10,9,20
417,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,13014,17,5,18,5,19,30,12,35
418,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,15411,8,30,6,3,10,20,18,50
419,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,16289,23,5,9,3,19,45,18,50
420,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6442,9,20,15,5,6,50,16,10
421,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,7,55,18,5,8,25,16,20
422,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5678,1,30,18,5,10,20,11,50
423,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6906,2,50,12,4,23,30,2,20
424,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3543,2,15,21,5,9,45,12,0
425,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14714,10,0,6,6,9,0,19,0
426,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11793,2,35,3,3,16,0,18,35
427,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,14323,7,45,15,5,11,30,19,15
428,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3971,2,55,9,4,21,10,0,5
429,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,8452,26,20,6,5,20,20,22,40
430,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5403,2,40,12,4,7,0,9,40
431,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,13727,11,0,9,5,10,0,21,0
432,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,12639,19,25,1,4,10,0,5,25
433,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5198,2,55,18,4,15,15,18,10
434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4878,2,45,1,6,19,30,22,15
435,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12373,23,15,18,5,19,45,19,0
436,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8552,9,0,3,3,7,10,16,10
437,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6741,3,10,21,4,14,40,17,50
438,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,6481,6,25,9,4,12,50,19,15
439,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,7354,8,40,6,6,10,35,19,15
440,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5228,2,50,21,4,21,5,23,55
441,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,10844,12,20,12,5,8,25,20,45
442,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6347,5,20,18,5,6,50,12,10
443,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5013,4,0,15,3,8,15,12,15
444,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,9663,9,45,9,6,18,55,4,40
